Year,Team,Conf_x,AdjEM,AdjO,AdjD,AdjT,SOSEM,SOSO,SOSD,Conf_y,BPI(O),BPI(D),W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,PASE
2015,Jacksonville,ASun,-19.74,96.3,116.1,63.8,-7.13,101.1,108.2,ASUN,-6.1,-6.7,10.0,22.0,64.3,72.0,-7.66,-6.46,-7.3,-9.4,-16.7,-0.6973684210526315
2015,Kennesaw St.,ASun,-20.61,93.7,114.3,65.1,-5.5,101.8,107.3,ASUN,-5.3,-7.4,10.0,22.0,63.3,73.8,-10.5,-5.1,-7.94,-9.39,-17.33,-0.1578947368421052
2015,Abilene Christian,Slnd,-20.63,93.2,113.8,63.8,-5.96,102.0,108.0,Southland,-6.1,-5.0,10.0,21.0,63.7,70.5,-6.77,-6.34,-10.54,-6.66,-17.2,0.375
2015,UMBC,AE,-20.68,89.2,109.9,64.2,-5.09,100.3,105.4,Am. East,-10.0,-2.0,4.0,26.0,56.1,67.1,-11.03,-5.14,-11.89,-4.28,-16.17,0.4506578947368421
2015,Central Connecticut,NEC,-20.7,92.9,113.6,62.8,-6.19,100.6,106.8,NEC,-8.2,-4.8,5.0,26.0,59.2,70.1,-10.94,-5.62,-10.53,-6.03,-16.56,-0.0855263157894736
2015,Maine,AE,-21.87,93.7,115.5,65.9,-1.91,102.1,104.0,Am. East,-5.1,-8.0,3.0,27.0,60.4,74.8,-14.4,-3.4,-7.03,-10.77,-17.8,
2015,Alcorn St.,SWAC,-24.34,92.9,117.3,66.8,-10.18,97.5,107.7,SWAC,-5.6,-10.3,6.0,26.0,64.6,74.3,-9.72,-9.95,-8.09,-12.66,-20.75,-0.0921052631578947
2015,San Jose St.,MWC,-24.59,86.5,111.0,63.8,1.45,105.6,104.2,Mountain West,-11.7,-3.5,2.0,28.0,53.7,69.5,-15.8,1.92,-12.84,-3.38,-16.22,-0.006578947368421
2015,Mississippi Valley St.,SWAC,-25.69,91.6,117.3,70.1,-7.6,98.8,106.4,SWAC,-3.9,-13.4,6.0,26.0,63.9,80.1,-16.16,-7.78,-5.65,-18.29,-23.94,-0.0279605263157894
2015,Central Arkansas,Slnd,-27.67,91.0,118.7,69.0,-6.32,101.7,108.0,Southland,-4.8,-12.4,2.0,27.0,65.3,82.2,-16.9,-5.94,-6.4,-16.43,-22.84,
2015,Florida A&M,MEAC,-31.73,85.4,117.1,65.3,-8.5,99.4,107.9,MEAC,-11.5,-7.5,2.0,27.0,55.4,72.9,-17.52,-8.52,-14.48,-11.56,-26.04,0.493421052631579
2015,Grambling St.,SWAC,-37.65,78.9,116.6,65.4,-8.68,99.1,107.8,SWAC,-15.8,-7.8,2.0,27.0,52.0,72.6,-20.55,-8.0,-19.69,-10.98,-30.67,
2016,Villanova,BE,32.01,122.8,90.8,66.0,10.74,110.5,99.7,Big East,8.9,11.0,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.2173684210526316
2016,North Carolina,ACC,29.82,124.4,94.6,70.5,11.45,111.7,100.2,ACC,13.8,4.8,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.4583978328173375
2016,Kansas,B12,29.67,120.0,90.4,69.0,12.61,111.4,98.8,Big 12,11.8,6.6,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,0.0206258890469417
2016,Virginia,ACC,29.64,120.6,91.0,61.3,12.67,112.1,99.5,ACC,3.4,15.2,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.4263157894736841
2016,Michigan St.,B10,27.97,123.4,95.5,66.5,7.19,107.5,100.3,Big Ten,10.5,8.1,29.0,6.0,79.8,64.1,15.66,6.94,12.25,10.34,22.59,0.3788200339558574
2016,Kentucky,SEC,25.14,121.8,96.6,67.4,8.37,108.6,100.3,SEC,9.8,6.4,27.0,9.0,79.5,68.1,11.39,8.84,11.92,8.31,20.23,0.4377055921052632
2016,Louisville,ACC,24.68,113.4,88.8,66.1,7.49,110.4,102.9,ACC,4.5,12.6,23.0,8.0,75.0,61.1,13.84,7.74,6.19,15.39,21.57,0.3717105263157896
2016,West Virginia,B12,24.45,115.3,90.9,69.5,11.24,110.9,99.6,Big 12,8.9,7.7,26.0,9.0,78.5,66.7,11.83,9.78,10.88,10.73,21.61,0.1641081871345029
2016,Purdue,B10,23.85,116.9,93.1,67.9,7.43,109.1,101.7,Big Ten,7.7,8.2,26.0,9.0,77.9,65.2,12.71,7.46,10.01,10.16,20.17,-0.3323502722323049
2016,Oklahoma,B12,23.78,117.9,94.1,69.8,13.05,111.5,98.5,Big 12,10.1,4.8,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,-0.2283138401559453
2016,Indiana,B10,23.05,121.7,98.7,68.2,6.4,108.8,102.4,Big Ten,11.5,4.3,27.0,8.0,82.6,69.9,12.69,6.9,13.68,5.91,19.59,-0.1154970760233918
2016,Oregon,P12,22.68,119.1,96.4,68.1,9.06,109.0,100.0,Pac-12,8.3,4.7,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.4038461538461538
2016,Wichita St.,MVC,22.53,111.3,88.7,66.0,3.61,104.8,101.2,MVC,3.3,11.1,26.0,9.0,72.4,59.0,13.4,4.24,4.0,13.39,17.39,0.0741626794258373
2016,Xavier,BE,22.52,117.1,94.6,71.9,8.16,108.2,100.0,Big East,10.1,4.0,28.0,6.0,80.5,70.4,10.15,8.43,12.97,5.6,18.58,0.090080971659919
2016,Miami FL,ACC,22.44,119.4,96.9,65.9,11.67,111.6,99.9,ACC,6.7,6.8,27.0,8.0,75.2,67.4,7.83,10.69,8.72,9.8,18.52,-0.2188995215311003
2016,SMU,Amer,21.98,119.3,97.3,65.8,3.37,105.5,102.2,American,6.8,8.2,25.0,5.0,77.3,63.4,13.87,4.56,8.37,10.06,18.42,-0.5223684210526315
2016,Duke,ACC,21.87,121.9,100.0,67.7,11.23,112.0,100.7,ACC,12.1,3.5,25.0,11.0,81.1,72.5,8.64,10.59,13.71,5.52,19.23,0.2414108187134504
2016,Texas A&M,SEC,21.26,113.8,92.5,67.1,8.48,109.6,101.1,SEC,5.5,7.5,28.0,9.0,76.4,66.4,10.0,8.45,7.66,10.8,18.45,0.0532894736842105
2016,Arizona,P12,20.97,116.8,95.8,68.3,6.66,107.9,101.3,Pac-12,9.6,5.2,25.0,9.0,80.4,68.9,11.56,7.23,10.88,7.9,18.79,-0.1994969040247677
2016,Iowa St.,B12,20.95,121.2,100.3,71.2,12.05,110.2,98.1,Big 12,12.3,0.5,23.0,12.0,81.8,75.0,6.77,10.16,15.69,1.24,16.93,-0.0864661654135337
2016,Gonzaga,WCC,20.82,116.3,95.5,67.3,3.51,107.3,103.8,WCC,6.4,6.1,28.0,8.0,78.9,65.6,13.33,4.23,8.08,8.84,16.92,0.1331578947368421
2016,Maryland,B10,20.25,116.2,95.9,67.4,8.6,109.2,100.6,Big Ten,6.3,7.0,27.0,9.0,75.7,66.7,9.03,8.31,7.96,8.76,16.71,0.1290045766590389
2016,Iowa,B10,20.24,116.1,95.9,68.8,9.12,110.2,101.1,Big Ten,7.4,5.5,22.0,11.0,77.6,69.3,8.3,8.71,9.8,7.21,17.01,-0.1828947368421052
2016,Baylor,B12,19.06,118.9,99.8,66.6,11.21,109.7,98.4,Big 12,7.5,4.3,22.0,12.0,77.1,69.6,7.5,9.76,9.63,6.5,16.13,-0.2061403508771929
2016,Vanderbilt,SEC,18.76,113.6,94.9,67.8,8.6,109.2,100.6,SEC,6.0,7.6,19.0,14.0,75.9,67.4,8.52,8.68,7.45,9.75,17.2,-0.2768640350877193
2016,Connecticut,Amer,18.71,111.9,93.2,65.9,6.17,107.6,101.4,American,4.4,9.1,25.0,11.0,73.1,63.5,9.61,6.28,4.41,11.48,15.89,0.384725400457666
2016,Syracuse,ACC,18.57,112.7,94.1,65.0,10.21,110.9,100.7,ACC,1.5,9.5,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.3881578947368421
2016,California,P12,18.32,112.5,94.2,68.1,7.65,109.4,101.8,Pac-12,5.1,6.7,23.0,11.0,74.9,67.3,7.53,7.87,6.56,8.84,15.39,-0.1649797570850202
2016,Seton Hall,BE,18.27,111.1,92.9,69.7,8.55,108.5,100.0,Big East,4.7,6.2,25.0,9.0,74.2,67.8,6.38,8.28,6.27,8.39,14.66,0.1311090225563911
2016,Butler,BE,17.27,118.0,100.7,67.9,8.1,108.5,100.4,Big East,8.6,3.5,22.0,11.0,79.9,71.0,8.91,7.55,11.28,5.18,16.46,0.7289473684210528
2016,VCU,A10,17.07,112.1,95.0,69.6,3.82,107.3,103.5,A 10,5.6,5.0,25.0,11.0,77.3,67.8,9.47,4.35,7.19,6.64,13.83,-0.1026315789473684
2016,Cincinnati,Amer,17.06,111.2,94.1,64.0,5.2,107.3,102.1,American,3.3,9.6,22.0,11.0,73.3,63.3,9.94,5.25,4.15,11.04,15.19,-0.2780320366132722
2016,Utah,P12,16.79,115.6,98.8,65.3,9.79,109.8,100.0,Pac-12,6.3,3.9,27.0,9.0,77.2,69.5,7.67,8.79,7.81,7.69,15.5,0.1813322368421052
2016,Saint Mary's,WCC,16.74,117.3,100.6,61.8,-1.09,104.0,105.1,WCC,1.0,9.1,29.0,6.0,73.6,60.9,12.69,1.24,1.89,11.71,13.6,-0.2619617224880382
2016,Florida,SEC,16.64,110.5,93.9,69.2,10.21,110.7,100.5,SEC,4.0,6.1,21.0,15.0,74.4,68.9,5.5,9.19,6.07,8.62,14.69,0.5649313501144165
2016,Notre Dame,ACC,16.6,120.6,104.0,64.6,10.75,111.3,100.5,ACC,6.6,4.4,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,-0.0560941828254847
2016,Pittsburgh,ACC,16.6,114.9,98.3,65.3,9.06,110.8,101.7,ACC,5.2,7.1,21.0,12.0,75.0,67.3,7.76,8.75,6.32,9.15,15.47,-0.4253289473684211
2016,Wisconsin,B10,16.55,110.1,93.6,63.3,9.57,110.3,100.7,Big Ten,-0.6,10.3,22.0,13.0,67.8,63.8,4.0,9.4,-0.13,13.53,13.4,0.2757675438596491
2016,Texas,B12,16.19,113.0,96.8,65.3,12.54,111.5,99.0,Big 12,2.7,7.0,20.0,13.0,71.4,68.3,3.09,11.71,4.13,10.67,14.8,-0.1256805807622504
2016,Creighton,BE,15.82,113.4,97.6,70.2,6.22,107.8,101.6,Big East,8.4,1.4,20.0,15.0,79.6,72.4,7.26,6.44,10.1,3.59,13.69,-0.2422600619195046
2016,Stephen F. Austin,Slnd,15.62,112.2,96.6,67.3,-5.88,102.7,108.6,Southland,3.1,6.5,28.0,6.0,80.2,63.3,16.91,-5.47,2.91,6.32,9.23,0.1026315789473684
2016,Valparaiso,Horz,15.46,107.5,92.0,66.8,0.55,106.2,105.7,Horizon,1.0,9.7,30.0,7.0,75.2,62.8,12.41,0.02,0.23,10.48,10.71,0.0285087719298245
2016,Saint Joseph's,A10,15.37,114.3,98.9,70.2,4.66,107.0,102.3,A 10,6.5,2.2,28.0,8.0,77.2,70.1,7.17,4.93,8.31,3.78,12.1,-0.1439144736842105
2016,Providence,BE,14.49,110.0,95.5,68.4,8.93,109.5,100.6,Big East,3.8,3.6,24.0,11.0,73.6,70.1,3.49,8.46,5.04,6.9,11.94,-0.0055668016194331
2016,Clemson,ACC,14.38,113.3,98.9,63.7,6.74,108.7,102.0,ACC,0.5,9.2,17.0,14.0,69.6,64.5,5.16,6.87,1.35,10.69,12.03,-0.2966008771929824
2016,San Diego St.,MWC,14.35,104.8,90.5,64.8,3.56,106.7,103.1,Mountain West,-3.1,10.6,28.0,10.0,68.6,60.6,7.95,4.33,-2.41,14.29,11.89,-0.3989661654135338
2016,Yale,Ivy,14.33,110.4,96.0,66.0,-0.85,105.5,106.4,Ivy,2.4,8.1,23.0,7.0,74.9,63.8,11.13,-1.03,0.55,8.53,9.08,0.0592105263157895
2016,Florida St.,ACC,14.26,113.1,98.9,71.6,9.52,110.2,100.7,ACC,7.9,1.5,20.0,14.0,78.0,74.0,4.0,8.16,10.23,1.94,12.16,0.1170112781954887
2016,USC,P12,14.25,113.9,99.7,71.0,7.61,108.7,101.1,Pac-12,7.7,-0.4,21.0,13.0,80.5,74.6,5.88,7.64,11.43,2.1,13.52,-0.0921052631578946
2016,Michigan,B10,14.15,114.6,100.5,65.8,8.96,110.1,101.1,Big Ten,4.1,6.3,23.0,13.0,73.8,67.4,6.39,7.92,5.59,8.15,13.75,0.5723684210526315
2016,Georgia Tech,ACC,14.13,113.8,99.6,67.1,10.67,111.1,100.4,ACC,4.0,4.5,21.0,15.0,73.3,70.7,2.56,9.95,6.35,6.16,12.51,0.170641447368421
2016,BYU,WCC,13.89,113.1,99.2,73.7,1.32,106.2,104.9,WCC,9.0,0.0,26.0,11.0,83.6,72.8,10.84,2.36,12.03,0.32,12.36,-0.3578216374269005
2016,George Washington,A10,13.86,114.8,101.0,66.2,3.43,106.0,102.6,A 10,5.2,4.4,28.0,10.0,75.7,68.5,7.18,4.24,5.64,5.79,11.43,-0.1542397660818714
2016,Texas Tech,B12,13.78,113.2,99.4,66.0,10.66,110.4,99.7,Big 12,2.8,5.1,19.0,13.0,72.0,69.9,2.16,10.25,5.06,7.35,12.41,0.1548582995951417
2016,Kansas St.,B12,13.46,108.8,95.4,66.7,10.42,110.7,100.3,Big 12,0.7,6.6,17.0,16.0,70.7,68.2,2.52,9.79,2.85,9.46,12.31,-0.1640625
2016,Little Rock,SB,13.24,109.2,96.0,63.4,-0.77,104.2,104.9,Sun Belt,-1.6,9.7,30.0,5.0,71.1,60.8,10.23,-1.76,-3.25,10.37,7.12,0.2713815789473685
2016,Colorado,P12,12.91,108.8,95.9,69.0,7.51,109.5,102.0,Pac-12,3.9,4.7,22.0,12.0,75.8,70.8,4.97,7.64,4.93,7.1,12.04,-0.2734962406015037
2016,South Carolina,SEC,12.87,109.0,96.2,70.1,4.58,107.2,102.6,SEC,4.5,4.1,25.0,9.0,76.0,69.3,6.65,5.83,6.55,5.46,12.01,-0.4131578947368421
2016,Dayton,A10,12.63,106.6,94.0,67.8,3.89,107.3,103.4,A 10,1.6,7.4,25.0,8.0,72.5,65.9,6.58,4.76,2.28,9.06,11.34,-0.0480263157894736
2016,Hawaii,BW,12.16,108.2,96.1,70.6,-2.32,102.5,104.9,Big West,2.3,0.5,28.0,6.0,77.1,66.7,10.38,-1.04,4.61,4.42,9.03,-0.1496710526315789
2016,Houston,Amer,11.81,116.7,104.9,66.3,0.81,103.9,103.1,American,6.5,1.2,22.0,10.0,77.4,69.3,8.13,2.17,8.08,2.22,10.3,-0.1659356725146198
2016,Georgetown,BE,11.71,111.4,99.7,67.9,9.34,109.6,100.3,Big East,3.5,3.7,15.0,18.0,73.6,71.8,1.82,8.49,5.17,5.14,10.31,-0.0852272727272726
2016,Virginia Tech,ACC,11.68,110.6,98.9,69.5,9.21,110.5,101.2,ACC,4.8,2.1,20.0,15.0,75.0,72.6,2.4,7.53,6.69,3.24,9.93,-0.3479532163742689
2016,Oregon St.,P12,11.65,110.7,99.1,67.1,9.61,109.8,100.2,Pac-12,1.8,5.0,19.0,13.0,71.9,70.1,1.78,9.26,3.46,6.93,10.39,-0.2675438596491227
2016,Tulsa,Amer,11.5,111.2,99.7,68.4,5.54,107.0,101.4,American,4.1,3.0,20.0,12.0,73.6,69.6,4.03,5.76,5.0,4.79,9.79,0.2527412280701754
2016,Washington,P12,11.22,110.4,99.2,77.5,7.78,108.8,101.1,Pac-12,10.1,-5.2,19.0,15.0,83.9,80.8,3.09,8.12,15.81,-4.6,11.21,-0.0663875598086124
2016,Northern Iowa,MVC,11.13,109.6,98.5,62.9,4.8,106.1,101.3,MVC,-1.5,7.5,23.0,13.0,68.8,64.0,4.78,4.44,-1.06,9.84,8.78,0.078125
2016,Northwestern,B10,11.04,111.1,100.1,63.7,2.73,106.5,103.8,Big Ten,0.9,6.5,20.0,12.0,72.0,66.0,6.03,4.12,1.68,8.48,10.16,-0.2861842105263157
2016,UCLA,P12,10.75,112.6,101.9,69.5,9.61,110.5,100.9,Pac-12,5.3,0.0,15.0,17.0,77.5,76.7,0.78,9.69,8.03,2.45,10.48,0.3679511278195489
2016,Princeton,Ivy,10.63,112.3,101.7,68.6,-1.6,104.2,105.8,Ivy,5.6,3.1,22.0,7.0,79.1,68.6,10.52,-1.72,5.26,1.91,7.17,-0.2099780701754385
2016,Georgia,SEC,10.59,107.9,97.3,67.3,8.1,109.5,101.4,SEC,0.9,5.3,20.0,14.0,70.6,69.7,0.94,8.47,2.05,7.36,9.41,-0.506578947368421
2016,Evansville,MVC,10.56,108.3,97.8,68.6,-1.44,102.5,103.9,MVC,2.5,2.5,25.0,9.0,74.3,65.3,8.97,-0.39,3.23,4.87,8.1,-0.2828947368421052
2016,Arkansas,SEC,10.45,110.7,100.3,69.7,6.4,108.6,102.2,SEC,6.7,0.7,16.0,16.0,78.2,74.7,3.47,6.76,8.69,1.54,10.23,0.2691647597254004
2016,North Carolina St.,ACC,10.44,114.1,103.7,67.7,8.75,110.6,101.8,ACC,5.7,1.4,16.0,17.0,75.2,74.4,0.79,9.04,6.7,3.12,9.83,0.2023993808049536
2016,Memphis,Amer,10.1,107.5,97.4,73.4,2.01,104.3,102.3,American,5.3,2.3,19.0,15.0,76.6,70.3,6.26,3.58,7.65,2.19,9.84,0.0743421052631579
2016,Ohio St.,B10,10.0,107.0,97.0,67.5,6.23,107.9,101.7,Big Ten,0.8,5.7,21.0,14.0,70.3,68.0,2.31,7.08,2.46,6.93,9.39,-0.1360645933014353
2016,Mississippi,SEC,9.88,111.9,102.0,68.5,4.44,105.9,101.4,SEC,4.1,1.6,20.0,12.0,75.2,72.1,3.09,4.81,5.49,2.42,7.91,-0.2467105263157895
2016,Mississippi St.,SEC,9.62,110.1,100.5,69.3,5.66,108.0,102.4,SEC,4.3,1.2,14.0,17.0,74.9,72.8,2.16,6.02,5.55,2.63,8.18,-0.1059210526315788
2016,Oakland,Horz,9.6,116.3,106.7,73.8,-1.06,103.8,104.8,Horizon,11.8,-5.3,23.0,12.0,86.4,78.5,7.91,-1.61,13.4,-7.1,6.3,0.1973684210526316
2016,South Dakota St.,Sum,9.57,111.4,101.8,68.3,-0.23,104.6,104.8,Summit,3.7,2.6,26.0,8.0,76.2,68.1,8.09,-1.22,3.72,1.71,5.44,-0.331578947368421
2016,LSU,SEC,9.56,111.9,102.3,72.3,6.85,108.3,101.4,SEC,7.1,-1.3,19.0,14.0,78.8,77.1,1.79,7.0,9.96,-1.17,8.79,0.1103801169590643
2016,Rhode Island,A10,9.37,108.4,99.0,64.4,2.36,105.3,103.0,A 10,-0.7,7.1,17.0,15.0,69.4,64.8,4.63,3.29,-0.29,8.21,7.92,0.481203007518797
2016,UNC Wilmington,CAA,9.21,110.7,101.5,70.3,0.85,105.7,104.9,CAA,4.6,-0.4,25.0,8.0,79.4,72.1,7.3,0.35,6.31,-0.06,6.25,-0.2171052631578947
2016,UC Irvine,BW,9.1,106.0,96.9,67.5,1.62,105.5,103.9,Big West,0.1,5.3,28.0,10.0,71.2,66.1,5.11,0.77,-0.54,5.86,5.33,0.2565789473684211
2016,Nebraska,B10,8.82,110.4,101.6,67.1,5.74,107.4,101.6,Big Ten,1.8,3.3,16.0,18.0,72.2,69.0,3.26,5.57,3.85,4.99,8.84,-0.8524436090225566
2016,Temple,Amer,8.82,107.0,98.1,65.9,6.33,107.8,101.5,American,0.5,5.4,21.0,12.0,68.7,67.6,1.12,6.57,0.52,7.17,7.69,0.0291762013729977
2016,William & Mary,CAA,8.79,113.3,104.5,68.3,1.93,105.9,103.9,CAA,4.4,0.4,20.0,11.0,76.9,71.1,5.77,1.3,5.51,0.06,5.57,
2016,Akron,MAC,8.63,110.1,101.5,67.5,-1.32,104.6,105.9,MAC,2.5,3.8,26.0,9.0,76.6,68.0,8.6,-1.24,2.02,3.53,5.55,-0.2355263157894736
2016,St. Bonaventure,A10,8.63,113.7,105.1,68.0,1.16,105.6,104.4,A 10,5.0,0.5,22.0,9.0,77.7,73.0,4.68,1.87,5.95,0.6,6.55,-0.2203947368421052
2016,Boise St.,MWC,8.61,109.5,100.9,69.2,2.63,105.8,103.2,Mountain West,5.0,2.3,20.0,12.0,77.5,70.2,7.31,3.13,5.15,2.08,7.23,-0.3223684210526314
2016,James Madison,CAA,8.5,108.1,99.6,66.8,-0.06,105.5,105.6,CAA,1.5,3.4,21.0,11.0,75.2,68.7,6.5,0.5,1.52,4.66,6.17,0.4177631578947369
2016,Hofstra,CAA,8.43,111.6,103.2,69.5,1.68,105.9,104.3,CAA,5.7,-1.5,24.0,10.0,78.9,73.8,5.06,0.77,6.72,-1.71,5.02,-0.200657894736842
2016,Arizona St.,P12,8.38,109.6,101.2,67.9,9.11,109.9,100.8,Pac-12,2.1,1.1,15.0,17.0,73.3,74.0,-0.69,8.96,4.08,4.19,8.28,0.243421052631579
2016,Stony Brook,AE,8.13,107.3,99.1,67.2,-5.6,103.3,108.9,Am. East,1.5,6.6,26.0,7.0,76.2,64.1,12.12,-5.28,-1.06,4.81,3.75,-0.2434210526315789
2016,Monmouth,MAAC,8.1,107.3,99.2,73.0,-2.03,103.7,105.7,MAAC,5.3,0.4,28.0,8.0,79.5,72.3,7.14,-1.85,5.9,-0.61,5.29,0.162828947368421
2016,Alabama,SEC,8.07,105.5,97.4,64.8,9.7,110.5,100.8,SEC,-2.5,7.1,18.0,15.0,66.5,67.9,-1.48,8.62,-2.33,9.46,7.14,-0.126731301939058
2016,Marquette,BE,7.91,108.0,100.1,70.1,5.64,107.3,101.6,Big East,4.2,0.3,20.0,13.0,76.3,74.2,2.09,5.57,6.21,1.44,7.66,-0.2324561403508772
2016,Oklahoma St.,B12,7.75,106.4,98.6,63.9,9.11,109.4,100.3,Big 12,-2.2,6.7,12.0,20.0,66.5,67.1,-0.63,8.81,-1.35,9.53,8.18,-0.0118421052631578
2016,Richmond,A10,7.7,113.6,105.9,68.0,4.31,106.8,102.4,A 10,5.3,-0.3,16.0,16.0,76.6,73.8,2.72,4.56,7.05,0.23,7.28,0.3538011695906433
2016,Old Dominion,CUSA,7.52,107.0,99.5,61.1,-3.03,104.5,107.6,C-USA,-5.3,8.9,25.0,13.0,68.5,61.6,6.97,-2.31,-6.57,11.23,4.66,-0.0999999999999999
2016,Stanford,P12,7.46,108.0,100.5,65.8,10.41,110.8,100.4,Pac-12,-0.9,3.2,15.0,15.0,69.6,70.4,-0.77,10.41,1.15,6.91,8.06,-0.2652138157894737
2016,UT Arlington,SB,7.45,106.9,99.5,72.2,-2.91,102.0,104.9,Sun Belt,4.6,1.1,24.0,11.0,78.9,69.1,9.86,-3.42,5.53,-0.51,5.02,-0.006578947368421
2016,Tennessee,SEC,7.31,111.0,103.7,68.8,7.81,108.7,100.9,SEC,4.3,0.3,15.0,19.0,75.1,75.2,-0.06,7.86,5.8,2.0,7.8,-0.229876160990712
2016,Iona,MAAC,7.13,110.5,103.4,71.9,-1.78,103.7,105.5,MAAC,6.9,-2.7,22.0,11.0,79.6,74.3,5.36,-1.78,6.73,-3.15,3.59,-0.1864035087719298
2016,UC Santa Barbara,BW,6.83,106.3,99.5,66.9,3.12,105.7,102.6,Big West,1.8,5.0,19.0,14.0,70.8,67.2,3.52,1.44,-1.42,5.2,3.79,-0.1701127819548871
2016,Davidson,A10,6.73,114.3,107.6,70.2,4.81,107.7,102.9,A 10,7.1,-3.2,20.0,13.0,79.0,78.1,0.97,5.14,8.98,-3.25,5.74,-0.0424641148325358
2016,Long Beach St.,BW,6.64,108.5,101.9,70.2,6.18,107.0,100.9,Big West,4.2,-1.0,20.0,15.0,74.7,73.4,1.29,4.57,4.64,-0.55,4.09,-0.4736842105263157
2016,Fresno St.,MWC,6.63,107.4,100.8,69.0,1.65,105.3,103.7,Mountain West,1.7,0.8,25.0,10.0,75.1,70.7,4.43,2.24,3.14,2.13,5.27,-0.1052631578947368
2016,Chattanooga,SC,6.5,107.5,101.0,66.3,-3.18,104.4,107.6,Southern,0.6,3.6,29.0,6.0,75.8,67.5,8.23,-3.46,-0.54,3.78,3.24,0.0160818713450292
2016,Cal St. Bakersfield,WAC,6.26,104.0,97.8,67.6,-6.5,100.6,107.1,WAC,-1.5,3.8,24.0,9.0,72.9,63.8,9.12,-5.15,-2.09,4.67,2.58,-0.0921052631578947
2016,New Mexico St.,WAC,6.13,103.3,97.2,65.3,-4.68,102.1,106.8,WAC,-2.7,6.0,23.0,11.0,71.3,63.1,8.21,-3.54,-3.25,6.83,3.59,-0.1920230263157895
2016,Louisiana,SB,5.96,111.0,105.1,70.3,-1.03,103.2,104.2,Sun Belt,5.7,-1.3,19.0,15.0,79.6,72.8,6.76,-1.94,5.64,-3.02,2.62,-0.1140350877192982
2016,Columbia,Ivy,5.67,112.4,106.7,65.1,-4.07,102.3,106.4,Ivy,2.7,1.4,25.0,10.0,76.3,68.5,7.74,-2.55,1.6,1.86,3.45,
2016,Milwaukee,Horz,5.2,112.5,107.3,65.9,-2.01,104.1,106.1,Horizon,4.1,-0.5,20.0,13.0,79.3,72.5,6.88,-2.02,3.22,-0.33,2.89,0.3141447368421052
2016,New Mexico,MWC,5.14,108.3,103.2,70.9,1.77,104.7,102.9,Mountain West,4.0,0.1,17.0,15.0,76.0,73.4,2.63,2.58,5.16,0.05,5.21,-0.5531798245614036
2016,UAB,CUSA,5.12,109.3,104.2,68.2,-4.0,103.2,107.2,C-USA,3.8,0.8,26.0,7.0,79.0,70.4,8.58,-3.07,3.48,0.02,3.5,-0.0891148325358851
2016,UNLV,MWC,5.09,103.4,98.3,73.0,2.51,106.2,103.7,Mountain West,5.5,-0.7,18.0,15.0,78.2,73.5,4.67,3.17,5.99,-0.5,5.5,0.0741228070175438
2016,Wake Forest,ACC,4.78,107.3,102.5,71.4,11.59,112.6,101.0,ACC,3.7,-0.5,11.0,20.0,74.0,79.0,-5.0,10.53,6.13,-0.59,5.53,-0.3618421052631578
2016,Middle Tennessee,CUSA,4.76,104.6,99.9,67.6,-0.58,105.5,106.1,C-USA,-2.1,3.4,25.0,10.0,72.5,68.9,3.69,-0.7,-1.76,4.42,2.66,0.311842105263158
2016,Illinois St.,MVC,4.63,104.0,99.4,67.2,1.65,103.8,102.1,MVC,-2.8,4.7,18.0,14.0,67.2,66.1,1.09,2.59,-2.03,5.43,3.4,0.0115131578947368
2016,Albany,AE,4.25,106.9,102.7,66.2,-8.12,100.8,108.9,Am. East,0.9,4.0,24.0,9.0,75.6,66.1,9.55,-7.57,-1.41,2.34,0.93,0.0986842105263158
2016,Charleston,CAA,4.16,98.6,94.4,63.8,0.33,106.2,105.9,CAA,-7.1,9.4,17.0,14.0,65.4,62.0,3.45,0.04,-8.65,11.02,2.37,-0.4188596491228069
2016,Toledo,MAC,4.02,108.6,104.5,68.9,-2.13,103.8,105.9,MAC,3.3,-0.5,17.0,15.0,77.6,71.4,6.13,-2.36,3.12,-0.16,2.96,
2016,Nevada,MWC,3.94,102.4,98.5,71.3,1.25,105.9,104.6,Mountain West,1.9,0.0,24.0,14.0,75.7,72.1,3.63,1.79,2.37,0.48,2.85,0.0542763157894737
2016,Illinois,B10,3.91,106.9,103.0,68.1,6.85,108.6,101.7,Big Ten,2.7,-0.2,15.0,19.0,72.1,74.8,-2.65,7.03,3.61,0.77,4.39,-0.3028947368421052
2016,Morehead St.,OVC,3.78,106.6,102.8,65.7,-1.06,105.4,106.4,OVC,-1.5,2.8,23.0,14.0,73.6,69.0,4.57,-1.65,-2.47,3.51,1.04,0.5307017543859649
