Year,Team,Adj OE,Adj DE,Barthag,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,Talent,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS
2015,UNC Asheville,102.519,109.113,0.328,12.0,28.0,49.9,49.7,35.4,43.3,20.8,18.3,31.6,32.2,68.7,48.2,49.0,35.2,33.9,12.0,10.3,53.3,56.0,37.6,34.6,67.764,75.959,79.526,1.276,0.2,73.7,68.3,1.028,1.05,10.501
2015,Siena,105.949,112.932,0.324,11.0,31.0,47.5,51.4,41.9,51.0,18.7,21.2,36.3,37.1,66.9,46.6,49.9,33.2,36.2,10.4,10.4,54.9,50.8,26.4,34.2,66.057,76.243,79.396,1.526,2.478,71.0,74.9,1.039,1.099,9.886
2015,Brown,100.318,106.985,0.323,11.0,29.0,47.0,48.5,45.0,36.4,21.6,16.4,29.8,30.5,67.1,47.2,47.0,31.1,34.7,10.8,13.0,52.0,50.7,33.3,30.6,67.574,77.209,80.073,1.38,0.2,69.7,69.2,0.965,1.042,13.617
2015,Bradley,93.716,99.952,0.323,8.0,32.0,42.3,50.3,37.8,46.2,20.4,21.9,32.0,29.0,61.0,40.7,47.2,30.1,36.9,9.4,10.8,48.0,60.5,35.5,37.7,61.832,77.178,80.525,1.699,21.326,66.8,69.1,0.91,1.004,19.672
2015,Weber St.,100.248,106.928,0.323,11.0,28.0,48.0,50.8,46.0,31.5,20.5,16.6,28.8,30.2,64.3,45.0,49.6,34.9,35.9,9.5,10.3,55.1,47.5,40.4,27.7,62.603,77.007,80.464,1.398,1.278,74.6,71.3,1.007,1.065,12.687
2015,Portland St.,102.814,109.723,0.321,13.0,27.0,48.7,52.7,37.2,31.4,16.4,17.5,27.6,32.1,67.0,45.5,50.2,37.3,38.5,10.3,8.4,52.0,56.4,31.0,33.2,65.617,75.18,78.432,2.253,0.412,74.4,73.4,1.049,1.092,10.121
2015,Cal St. Bakersfield,100.225,107.029,0.32,11.0,30.0,46.0,48.3,37.7,48.7,20.1,19.0,33.4,26.9,60.5,45.0,44.4,32.0,36.6,6.4,11.0,58.5,55.1,32.4,37.5,60.519,75.869,78.974,2.006,4.844,72.5,69.6,0.991,1.001,9.944
2015,Drake,105.678,112.905,0.318,8.0,30.0,52.1,54.9,34.0,30.5,22.3,16.9,23.3,32.0,58.8,47.4,53.2,40.6,38.5,6.0,10.4,57.8,51.6,35.2,35.9,58.837,75.549,80.24,1.613,4.683,76.9,69.8,0.991,1.13,20.874
2015,Incarnate Word,105.995,113.39,0.315,14.0,25.0,52.0,51.4,45.3,39.6,15.7,17.9,25.7,31.5,68.8,51.8,50.6,35.0,35.5,9.9,9.0,47.1,54.0,33.5,29.4,67.064,75.56,78.006,1.303,0.2,73.5,73.0,1.087,1.082,11.312
2015,Eastern Illinois,99.796,106.851,0.313,16.0,31.0,51.0,48.8,33.4,31.4,19.0,18.9,23.4,34.3,63.4,47.8,47.2,37.4,34.4,11.6,9.3,57.9,51.5,38.2,35.7,62.779,74.409,79.033,2.003,10.936,65.3,71.2,0.989,1.037,13.5
2015,Navy,99.752,106.812,0.313,12.0,31.0,49.1,53.1,30.6,36.6,19.4,20.1,29.5,30.0,61.2,48.8,49.7,33.1,39.1,11.0,9.0,58.8,60.4,31.3,37.6,61.111,75.153,79.078,1.706,0.2,66.9,70.5,0.994,1.064,11.82
2015,Wright St.,98.483,105.474,0.312,9.0,29.0,49.8,51.2,31.5,41.2,19.0,19.8,23.2,30.8,64.3,49.0,50.4,34.1,35.3,7.2,10.6,57.2,54.5,35.4,32.4,63.094,75.496,78.954,1.662,13.753,68.7,73.4,0.974,1.055,14.769
2015,Hampton,97.083,103.985,0.312,17.0,35.0,45.6,46.4,43.8,45.5,20.2,20.1,31.8,30.9,69.5,45.6,44.5,30.4,33.9,10.5,10.0,46.7,45.9,32.6,30.2,68.99,75.964,79.849,2.033,8.221,65.2,68.5,0.961,0.977,11.746
2015,Nebraska Omaha,102.405,109.726,0.311,11.0,28.0,49.3,53.3,42.6,38.9,18.3,20.3,30.5,28.9,73.4,49.2,51.7,33.1,37.6,8.2,9.2,45.3,56.9,31.5,34.3,73.557,75.289,79.395,1.87,3.526,69.6,72.6,1.029,1.056,9.893
2015,UNC Greensboro,100.872,108.21,0.308,8.0,30.0,49.7,50.8,31.3,48.5,18.8,18.2,30.6,29.7,66.7,47.6,49.7,36.1,35.2,10.2,8.0,47.9,50.8,31.5,35.9,65.46,76.897,79.595,1.53,7.753,62.9,71.6,1.011,1.064,10.889
2015,Tennessee Tech,103.447,111.019,0.307,10.0,28.0,48.8,53.1,34.8,42.7,20.5,18.7,36.4,29.2,67.2,49.1,52.0,32.2,36.8,9.8,6.9,51.4,51.9,30.6,35.7,65.996,76.722,80.223,1.917,4.253,68.3,67.4,1.029,1.068,10.75
2015,Marshall,96.688,103.83,0.306,9.0,30.0,46.2,48.6,34.9,36.6,21.6,18.6,28.2,32.5,70.4,45.9,49.1,31.1,31.7,7.5,8.7,54.4,53.1,42.3,34.7,69.75,77.518,79.327,1.645,0.2,64.5,63.6,0.925,1.013,14.357
2015,Ball St.,100.802,108.44,0.302,6.0,29.0,48.9,52.4,35.4,42.1,21.6,18.2,29.9,28.6,63.6,47.7,51.8,33.6,35.7,6.8,11.6,56.6,51.1,43.7,33.0,63.41,76.132,78.591,1.179,15.813,69.7,69.5,0.986,1.065,17.647
2015,Northern Colorado,109.857,118.268,0.3,13.0,28.0,53.0,55.7,35.1,40.4,16.2,20.0,33.6,34.3,64.2,51.4,52.9,37.5,40.2,5.7,9.6,45.8,55.0,31.7,37.9,62.894,74.818,78.48,2.23,17.04,70.6,70.4,1.131,1.14,10.095
2015,Sacred Heart,102.376,110.324,0.297,14.0,31.0,49.6,49.2,35.9,33.6,19.4,18.4,33.9,32.7,68.9,50.3,47.7,32.0,34.7,8.9,8.3,53.1,49.1,27.8,34.6,68.453,75.151,78.385,1.84,0.2,64.4,71.6,1.028,1.047,8.538
2015,Grand Canyon,106.104,114.484,0.294,15.0,30.0,50.4,49.6,40.1,36.1,17.1,16.3,26.8,33.9,64.4,50.2,49.3,33.7,33.6,7.9,8.0,51.7,46.8,36.3,30.3,64.384,75.765,78.506,1.669,18.855,72.7,69.0,1.055,1.073,10.728
2015,SIU Edwardsville,97.31,105.026,0.294,10.0,26.0,48.7,49.3,37.4,37.0,20.3,19.8,28.8,31.9,66.4,45.3,46.9,36.9,36.1,11.0,10.1,50.7,58.7,33.9,33.0,65.95,75.435,79.361,2.298,5.451,66.7,69.3,0.98,1.021,10.757
2015,Delaware,100.972,109.08,0.291,10.0,30.0,47.1,50.0,38.1,33.2,18.4,15.6,28.8,31.5,65.8,44.5,46.7,34.5,37.0,9.8,10.5,55.7,56.6,35.0,37.5,65.163,77.241,79.774,0.977,4.348,68.6,70.1,0.991,1.082,14.002
2015,Cal St. Northridge,101.065,109.201,0.291,7.0,31.0,45.3,51.0,41.1,35.9,19.5,16.6,28.4,30.5,65.6,44.3,48.5,33.0,36.6,10.3,6.8,60.6,56.0,19.0,38.6,65.137,77.299,80.772,2.101,8.674,76.6,70.3,0.97,1.075,19.211
2015,Youngstown St.,105.395,113.882,0.291,8.0,29.0,50.1,53.6,35.9,36.8,17.2,17.8,27.6,34.2,67.8,48.5,51.7,35.6,37.9,5.3,9.7,55.9,55.3,32.9,36.1,66.946,75.167,79.113,1.906,0.2,69.6,71.6,1.036,1.122,14.621
2015,Towson,100.769,108.938,0.29,11.0,31.0,44.6,47.6,48.3,45.0,21.5,14.9,41.1,29.5,61.2,44.4,45.7,30.1,34.2,11.2,11.7,40.3,51.9,25.2,33.5,60.262,77.102,79.52,1.309,12.245,66.3,70.5,1.004,1.056,12.341
2015,Loyola Marymount,102.21,110.499,0.29,7.0,30.0,46.3,53.7,36.2,35.5,21.5,18.0,33.5,34.1,62.7,43.8,50.5,35.1,39.2,10.3,9.2,56.3,67.6,27.9,38.7,62.243,76.896,80.447,1.86,2.906,71.0,70.5,0.974,1.123,23.745
2015,Army,99.539,107.623,0.289,14.0,29.0,50.0,51.0,32.0,40.7,19.1,18.9,29.7,31.5,69.1,51.1,49.9,32.2,35.8,8.9,10.1,55.0,54.4,38.9,29.0,69.255,77.292,79.849,1.944,0.2,68.4,66.9,1.02,1.042,9.931
2015,Missouri St.,98.431,106.463,0.289,9.0,29.0,45.4,49.6,31.7,36.8,19.5,16.4,29.7,30.0,60.7,44.5,46.6,31.4,36.9,9.0,8.4,53.2,55.6,31.9,33.9,61.244,76.723,79.206,1.453,19.823,74.0,71.9,0.953,1.06,19.054
2015,UCF,102.862,111.481,0.284,11.0,29.0,49.1,51.3,35.1,27.2,19.7,15.8,30.7,36.8,64.0,47.6,50.3,34.5,35.6,9.8,11.5,52.1,54.9,35.3,30.4,64.005,77.115,80.83,1.271,21.199,64.4,61.5,1.0,1.1,16.001
2015,South Florida,99.094,107.497,0.282,8.0,31.0,47.3,49.1,31.6,42.5,20.9,18.8,31.3,34.8,64.0,47.7,45.4,30.9,37.4,13.4,10.1,48.0,56.0,26.1,34.3,63.806,76.874,80.386,1.385,27.872,61.6,68.1,0.945,1.061,18.954
2015,Elon,98.308,106.766,0.279,13.0,31.0,47.5,51.3,37.6,44.1,19.0,21.2,27.9,31.9,68.2,45.1,50.6,34.5,35.0,3.8,10.1,47.6,49.9,35.8,34.3,67.917,75.936,78.692,1.523,5.006,68.4,67.2,0.982,1.029,12.126
2015,FIU,96.065,104.615,0.273,14.0,31.0,48.2,48.0,37.4,36.6,22.6,19.2,29.0,31.9,65.4,48.6,46.4,31.3,33.7,13.1,10.3,47.9,58.0,28.4,38.6,64.459,77.247,80.315,2.029,6.205,64.3,66.1,0.937,1.006,12.293
2015,Nevada,97.218,106.132,0.267,7.0,29.0,40.8,47.6,39.9,40.7,21.9,15.7,39.8,31.9,63.5,41.4,45.7,25.8,34.1,11.5,10.9,45.7,56.1,24.4,33.8,63.454,77.726,81.017,1.595,7.483,70.8,66.3,0.933,1.044,16.914
2015,IUPUI,94.388,103.164,0.265,10.0,31.0,46.5,51.3,32.8,41.8,23.6,20.9,31.1,28.3,64.0,47.3,48.5,29.6,38.3,6.0,10.7,50.3,51.3,26.2,31.3,63.509,76.827,78.858,1.498,1.141,70.1,70.3,0.923,1.019,14.604
2015,LIU,97.312,106.494,0.262,12.0,30.0,44.9,48.4,39.8,35.6,19.6,18.2,31.3,31.0,68.2,42.8,49.8,32.4,30.4,6.4,11.6,51.1,51.6,34.8,33.4,66.85,75.407,78.009,0.91,2.154,68.9,69.9,0.965,1.019,9.804
2015,Charleston,95.611,104.634,0.262,9.0,33.0,46.0,48.1,32.4,47.4,19.3,18.4,27.5,32.2,61.7,43.2,45.4,34.3,35.8,8.5,10.6,46.2,50.9,33.7,32.1,60.954,77.328,79.803,1.254,23.211,66.0,68.2,0.942,1.038,14.408
2015,Saint Louis,95.871,104.981,0.26,10.0,31.0,46.2,51.6,41.5,44.5,21.7,20.9,27.2,32.1,63.6,45.2,50.6,32.0,35.7,6.7,13.3,59.6,57.6,33.6,33.3,62.825,76.929,80.269,0.849,39.979,65.3,67.7,0.922,1.044,18.545
2015,South Alabama,101.599,111.418,0.257,10.0,31.0,47.8,49.0,41.9,34.1,20.9,15.2,30.0,33.1,68.7,47.0,48.1,32.9,34.2,8.6,9.1,46.0,48.3,34.8,29.7,68.183,75.75,79.209,1.245,5.158,70.7,70.6,0.986,1.078,12.379
2015,Lamar,99.737,109.419,0.256,11.0,26.0,49.7,52.8,41.9,46.0,23.4,20.4,34.6,32.9,67.5,50.7,50.8,31.9,37.6,11.1,9.3,50.7,59.9,34.1,35.3,65.907,75.577,78.492,1.924,0.2,68.0,68.7,1.007,1.073,14.28
2015,Troy,100.214,109.957,0.256,8.0,27.0,48.9,50.8,38.0,28.3,21.2,19.5,31.3,33.7,65.9,48.1,51.2,33.5,33.3,5.5,9.7,39.7,52.5,36.9,37.3,64.404,76.383,79.235,1.678,9.617,66.2,70.7,0.992,1.046,10.843
2015,Penn,98.588,108.247,0.254,9.0,28.0,49.1,51.2,35.8,39.8,23.6,18.1,29.5,29.1,63.2,47.7,48.1,34.6,37.6,7.4,12.0,54.9,58.2,32.5,37.1,63.129,76.478,80.211,1.102,18.384,67.6,71.0,0.95,1.059,14.767
2015,Samford,101.864,111.9,0.253,12.0,31.0,49.8,53.3,37.9,45.4,19.2,21.1,30.1,34.1,66.9,49.2,51.0,34.0,38.9,8.3,11.6,53.5,58.4,33.3,31.1,66.151,75.91,79.202,1.511,5.783,68.5,67.3,1.019,1.076,10.736
2015,Hartford,97.319,106.977,0.252,13.0,29.0,47.3,50.4,29.8,42.1,19.0,20.9,25.3,29.5,63.2,46.0,52.0,32.5,31.6,4.8,10.6,55.6,52.1,45.4,34.9,63.172,75.699,78.578,2.318,6.873,70.3,67.4,0.956,1.009,11.738
2015,Delaware St.,101.579,111.673,0.252,16.0,34.0,47.7,48.8,31.5,36.0,19.7,16.4,31.8,31.8,68.7,44.8,48.0,35.0,33.5,10.1,10.6,47.9,55.0,37.7,36.8,66.82,76.283,80.027,2.213,0.2,70.8,68.8,0.998,1.056,13.148
2015,Alabama St.,96.874,106.603,0.25,17.0,27.0,48.2,46.9,34.6,35.6,19.7,19.2,36.0,29.2,69.2,46.4,45.3,35.4,33.6,10.5,6.8,52.0,50.4,27.1,30.6,67.397,75.294,79.599,2.421,7.256,65.4,65.3,1.017,0.963,7.989
2015,Cal St. Fullerton,99.084,109.083,0.249,7.0,29.0,45.7,51.3,36.7,41.0,19.2,16.6,28.5,27.1,65.7,44.9,48.1,31.8,38.7,5.7,10.2,44.3,55.1,31.1,32.1,65.756,77.024,79.911,2.181,10.851,68.7,69.7,0.953,1.066,13.811
2015,VMI,99.114,109.217,0.247,9.0,28.0,46.9,53.2,29.8,42.3,19.6,20.5,31.9,33.9,76.5,46.7,53.9,31.4,34.1,12.2,13.5,48.8,46.5,51.7,24.8,76.707,75.438,78.097,1.728,2.052,69.0,68.7,0.991,1.067,12.044
2015,Illinois Chicago,100.957,111.312,0.245,8.0,32.0,43.6,54.4,40.0,39.0,17.4,18.0,30.8,28.5,65.0,41.5,51.9,31.8,40.3,7.3,13.5,56.5,61.7,33.9,29.1,64.817,75.629,79.038,1.983,10.699,73.9,68.4,0.978,1.094,15.253
2015,Howard,92.844,102.417,0.244,13.0,29.0,46.2,45.7,43.4,40.1,25.0,21.4,33.5,34.6,64.1,47.4,44.8,28.9,31.4,12.5,10.0,39.0,60.9,30.7,38.7,62.502,76.761,80.795,1.619,6.304,69.9,69.7,0.937,0.969,10.215
2015,Appalachian St.,97.883,108.078,0.242,12.0,29.0,45.6,50.6,33.6,37.6,20.6,17.2,31.4,29.8,66.5,44.5,51.5,31.6,32.3,5.4,9.2,49.9,49.5,36.7,29.4,65.144,75.682,79.788,1.635,6.443,70.8,68.3,0.955,1.054,12.205
2015,UMKC,98.56,108.933,0.24,12.0,31.0,46.1,51.6,40.3,39.8,20.0,23.6,31.7,36.5,64.0,43.7,52.2,33.4,33.6,9.6,12.0,51.7,57.4,36.9,35.6,63.518,76.176,79.113,1.331,14.074,69.6,68.7,0.983,1.028,10.685
2015,McNeese St.,101.451,112.212,0.239,11.0,27.0,46.4,51.9,30.9,34.9,16.0,18.5,33.7,34.4,65.6,45.9,53.1,31.6,33.1,10.5,9.6,49.7,59.2,33.5,35.5,62.688,74.913,78.486,2.185,0.2,64.5,68.7,1.019,1.089,12.767
2015,Niagara,100.479,111.338,0.235,8.0,30.0,45.6,53.7,41.2,36.3,20.6,18.1,32.0,29.5,65.5,42.3,52.1,35.1,37.9,6.6,11.6,52.6,58.1,32.6,35.1,64.537,76.109,78.123,0.647,0.341,69.5,70.6,0.974,1.088,13.906
2015,Prairie View A&M,97.852,108.534,0.233,14.0,32.0,47.5,48.4,30.9,51.2,20.7,24.3,32.1,40.1,69.4,46.7,50.1,33.1,29.8,8.6,9.8,42.8,50.6,27.8,30.2,68.347,76.165,79.378,2.363,0.2,64.5,66.6,0.966,1.005,12.896
2015,Florida Atlantic,99.062,109.918,0.232,7.0,27.0,48.2,49.9,27.8,37.6,19.5,16.7,26.0,31.5,64.5,45.6,51.3,34.9,29.9,7.6,11.8,44.6,40.7,38.1,21.1,63.771,75.734,79.626,1.585,16.892,67.8,69.9,0.964,1.053,12.577
2015,Fairfield,95.662,106.264,0.23,7.0,31.0,45.2,48.3,37.1,42.7,20.2,18.3,27.3,33.9,62.1,43.2,47.2,32.2,34.3,9.1,7.9,52.8,53.4,38.9,26.5,61.456,76.468,79.544,1.463,3.676,71.6,67.2,0.939,1.039,12.332
2015,Furman,99.606,111.121,0.221,9.0,31.0,49.0,52.3,44.1,36.5,21.1,16.5,29.5,32.3,62.9,48.9,51.3,32.8,36.0,8.2,13.2,47.1,56.0,39.7,35.2,62.215,75.799,79.078,0.94,6.518,66.7,66.3,0.989,1.101,13.321
2015,Campbell,98.184,109.545,0.221,7.0,29.0,49.8,52.5,35.9,42.4,20.1,19.0,27.5,30.8,62.6,46.5,52.7,36.0,34.7,8.4,9.2,57.6,49.9,44.2,32.4,61.182,76.186,77.993,1.594,14.309,62.3,72.0,0.984,1.077,10.723
2015,Southern,93.149,104.137,0.217,15.0,32.0,45.1,44.0,40.5,45.6,20.1,20.6,32.1,34.7,66.0,44.9,43.7,30.6,29.8,10.6,9.3,44.0,45.4,26.0,31.3,64.52,76.024,80.241,2.08,7.487,63.9,66.7,0.941,0.967,12.28
2015,Marist,94.739,105.995,0.216,7.0,32.0,46.8,49.6,38.0,36.7,20.5,20.8,21.2,35.6,66.4,46.4,49.6,31.5,33.1,7.8,10.0,51.8,57.1,44.0,34.5,64.721,77.431,79.884,1.764,1.012,70.0,69.9,0.921,1.035,10.219
2015,Lipscomb,100.071,112.222,0.211,11.0,28.0,48.1,54.1,39.7,47.0,18.7,17.8,29.2,29.4,68.7,47.5,51.8,32.6,38.3,5.5,13.0,57.8,58.2,43.2,40.7,67.615,76.353,79.833,1.405,2.694,70.4,66.2,1.016,1.098,12.414
2015,Southeastern Louisiana,96.658,108.935,0.202,8.0,31.0,50.9,50.4,32.5,33.9,22.5,19.4,29.1,32.2,68.2,53.0,48.6,31.2,35.8,9.6,10.8,48.6,52.2,33.8,36.2,66.171,75.96,79.502,2.1,4.856,66.1,72.6,0.979,1.048,13.15
2015,Southern Utah,98.942,111.627,0.2,9.0,28.0,52.3,51.5,38.7,50.6,20.1,15.7,22.6,29.3,67.8,48.4,49.6,39.7,37.2,9.8,8.5,49.8,50.1,35.5,30.4,67.424,76.843,79.798,1.228,1.534,66.7,69.9,1.002,1.097,10.068
2015,Loyola MD,93.369,105.343,0.2,11.0,30.0,42.8,49.7,37.6,44.9,20.3,17.6,31.9,28.6,62.3,40.4,49.9,32.5,32.9,8.8,13.9,47.6,53.0,28.6,33.1,62.64,75.892,78.924,1.293,3.331,67.1,68.2,0.921,1.037,11.917
2015,North Dakota,98.15,110.792,0.199,6.0,28.0,48.4,53.2,38.5,42.3,17.9,18.1,24.7,29.0,68.0,47.8,51.2,33.1,38.6,7.7,9.8,50.2,51.9,33.3,29.7,67.363,76.097,80.515,1.979,1.771,68.0,72.4,0.977,1.099,15.137
2015,Arkansas St.,95.687,108.126,0.197,10.0,28.0,45.3,48.3,33.0,34.7,20.0,17.6,29.7,32.7,66.8,44.1,47.6,32.0,33.1,7.9,7.0,47.8,47.6,31.2,34.2,65.387,76.397,80.722,1.589,0.2,69.5,67.4,0.94,1.033,12.077
2015,Longwood,97.621,110.503,0.194,9.0,32.0,49.0,52.6,30.0,45.0,20.7,20.8,26.9,35.2,67.2,44.9,50.5,36.9,37.5,9.0,11.1,48.2,56.9,39.5,37.3,66.362,75.344,78.663,1.458,13.275,71.7,68.2,0.973,1.082,10.608
2015,Montana St.,96.712,109.58,0.192,6.0,29.0,46.9,53.0,28.7,44.8,20.6,17.0,29.1,28.2,66.2,42.4,50.4,35.6,39.4,7.4,13.3,52.0,54.1,41.0,29.6,65.556,75.584,80.025,1.914,0.618,72.2,71.7,0.958,1.1,12.724
2015,New Orleans,98.131,111.201,0.192,8.0,26.0,46.5,54.8,45.9,44.0,22.2,21.2,35.7,32.9,68.6,45.2,53.9,33.9,37.8,8.4,11.1,39.5,50.7,23.0,31.3,66.931,75.274,78.765,1.346,3.548,70.2,65.3,0.991,1.071,12.655
2015,Idaho St.,98.08,111.526,0.186,5.0,28.0,48.1,52.0,37.0,34.8,18.7,18.7,29.9,32.2,63.8,46.6,49.3,34.9,37.0,8.4,10.0,46.9,61.8,25.7,42.7,63.291,77.127,78.698,2.299,0.2,65.1,74.0,0.993,1.088,8.824
2015,Jacksonville St.,94.695,107.903,0.182,10.0,29.0,43.0,51.1,37.6,39.0,18.5,19.2,28.7,34.5,64.3,42.3,50.0,29.5,35.7,10.6,11.7,56.8,55.6,35.6,30.3,63.187,75.917,79.187,2.143,0.2,71.0,67.0,0.938,1.063,11.739
2015,Wagner,98.338,112.182,0.18,9.0,29.0,44.6,53.4,33.9,53.3,20.1,19.8,37.2,30.3,67.7,44.0,51.7,30.6,37.7,7.6,11.7,43.5,56.4,31.3,34.3,66.973,75.479,79.027,1.084,0.276,70.1,69.4,0.985,1.079,11.057
2015,Jackson St.,90.886,103.851,0.177,11.0,32.0,42.9,48.6,32.9,54.1,21.9,22.7,37.7,28.1,64.9,43.7,47.2,27.4,34.1,8.5,11.0,46.2,54.1,30.8,37.3,63.591,75.545,78.242,1.46,0.2,64.7,68.8,0.928,0.971,8.76
2015,Austin Peay,95.079,108.968,0.173,6.0,28.0,44.5,54.9,41.6,38.4,20.8,20.3,31.8,29.2,68.1,44.2,53.2,30.1,38.6,11.1,8.4,54.0,53.9,30.2,36.3,66.561,76.528,78.99,2.042,0.2,66.1,72.5,0.94,1.081,12.878
2015,Southern Miss,96.083,110.426,0.168,7.0,27.0,48.9,53.5,34.1,31.9,22.2,20.1,26.6,34.2,62.5,48.8,53.1,32.8,36.0,6.6,11.3,56.8,58.2,38.6,41.2,61.731,76.416,78.233,1.655,0.2,62.1,70.7,0.933,1.091,15.73
2015,Utah Valley,93.126,108.095,0.153,9.0,28.0,44.5,49.9,33.3,37.0,20.3,17.8,28.5,30.4,61.8,44.4,49.1,29.8,34.3,6.5,11.4,62.8,52.1,37.1,34.2,61.814,76.498,78.489,2.016,3.027,70.3,71.5,0.923,1.05,12.014
2015,UMass Lowell,93.701,108.763,0.153,11.0,28.0,47.9,53.9,34.3,34.1,20.5,23.3,21.6,30.4,64.3,44.6,54.1,34.9,35.8,3.1,11.2,52.0,57.7,42.0,38.8,63.507,73.433,76.212,1.595,0.2,65.7,68.9,0.921,1.026,12.822
2015,Fairleigh Dickinson,97.193,113.067,0.149,7.0,28.0,46.5,52.3,34.2,51.8,18.6,23.2,27.6,40.4,67.4,45.5,52.5,32.1,34.7,9.0,11.6,46.8,54.9,37.8,34.2,66.877,75.495,77.97,1.206,0.2,68.9,69.2,0.969,1.081,11.417
2015,Houston Christian,100.856,117.599,0.146,8.0,24.0,47.4,52.8,39.4,43.7,21.4,17.2,37.6,31.5,67.7,47.5,51.0,31.5,37.9,8.1,10.3,46.4,52.3,25.1,31.8,66.042,76.161,80.47,1.687,2.632,72.9,72.7,1.012,1.123,11.289
2015,Nicholls St.,91.936,107.399,0.143,7.0,26.0,47.8,50.0,42.4,50.7,25.0,20.3,30.1,34.5,68.4,48.4,48.3,31.2,35.7,11.1,10.2,56.5,49.8,33.0,31.9,66.213,76.291,79.703,1.342,0.24,62.9,72.2,0.916,1.068,14.657
2015,Presbyterian,96.864,113.174,0.143,6.0,28.0,48.4,54.0,33.3,28.7,20.9,15.9,27.3,33.6,62.5,48.8,50.6,31.7,38.9,8.5,8.3,45.8,60.1,25.4,43.4,61.834,75.82,78.41,1.386,3.559,64.7,68.4,0.952,1.14,12.485
2015,The Citadel,103.493,121.704,0.134,8.0,27.0,51.7,55.1,38.0,29.6,21.7,15.9,31.3,34.6,59.6,46.8,56.5,40.2,35.1,5.8,11.4,59.3,46.5,35.8,35.8,58.456,76.16,78.959,1.92,7.395,76.6,72.2,1.036,1.172,11.063
2015,Coppin St.,98.965,117.292,0.124,7.0,30.0,47.0,54.5,30.5,42.4,18.4,19.3,25.3,38.1,73.5,42.4,53.2,35.3,38.4,7.9,9.5,51.9,54.2,43.1,30.8,73.728,74.789,78.658,2.272,0.2,69.2,70.2,0.96,1.138,15.484
2015,Binghamton,93.373,110.799,0.123,5.0,30.0,44.6,52.3,39.8,33.8,21.6,20.4,26.2,32.5,63.3,43.9,49.8,30.6,37.5,7.5,6.9,43.2,56.4,33.8,38.4,62.97,76.347,78.816,0.449,1.509,66.1,67.7,0.898,1.055,13.533
2015,Western Illinois,91.406,108.643,0.121,6.0,26.0,45.3,50.7,30.3,37.1,18.3,16.7,20.0,28.9,67.3,41.2,49.4,35.2,35.5,6.1,9.9,54.2,51.4,35.7,32.5,66.353,76.655,78.963,1.699,2.154,69.5,70.3,0.9,1.061,11.717
2015,Morgan St.,94.645,112.908,0.116,7.0,31.0,40.2,53.3,33.1,43.2,16.2,21.6,34.8,33.8,65.7,39.1,52.9,28.4,36.1,8.0,9.2,46.5,49.9,30.6,30.4,64.419,74.582,79.916,1.931,0.2,62.5,70.6,0.928,1.075,12.441
2015,Arkansas Pine Bluff,92.37,110.269,0.115,12.0,32.0,46.3,51.2,35.6,48.8,23.5,24.9,30.5,39.5,64.7,44.2,48.8,33.3,36.9,10.7,8.5,49.2,59.0,37.4,35.9,63.452,75.864,79.132,2.056,0.2,68.0,67.3,0.921,1.03,10.743
2015,Jacksonville,97.665,116.606,0.115,7.0,29.0,46.6,54.5,39.3,38.8,18.6,19.1,27.7,33.8,64.5,43.1,54.1,35.8,36.8,6.8,11.3,46.1,56.4,32.3,37.8,63.36,76.769,78.496,1.382,0.2,66.4,70.5,0.964,1.121,10.423
2015,Chicago St.,89.817,107.57,0.112,5.0,29.0,42.3,52.8,27.1,53.9,23.5,22.3,33.6,33.3,63.2,40.6,50.0,30.2,38.1,9.7,10.5,45.0,59.8,37.6,38.5,62.869,75.848,78.49,1.361,0.2,68.4,68.2,0.87,1.064,15.297
2015,South Carolina St.,91.358,109.551,0.11,9.0,31.0,42.4,51.0,32.8,36.4,19.4,20.1,30.1,33.2,64.9,41.1,51.5,30.1,33.4,8.8,11.6,50.3,53.1,33.2,35.6,64.598,75.371,78.206,0.952,0.2,60.1,64.5,0.888,1.04,10.964
2015,Bethune Cookman,92.501,111.199,0.107,9.0,30.0,44.2,48.2,40.3,46.4,22.7,20.9,34.4,34.1,60.6,44.4,47.5,29.1,33.1,8.1,10.3,41.0,53.3,34.2,34.1,60.003,75.084,78.606,2.279,0.682,71.0,70.1,0.941,1.025,6.217
2015,UT Rio Grande Valley,93.688,112.841,0.105,7.0,28.0,44.7,50.5,38.6,35.4,20.9,19.0,30.4,36.6,64.1,45.6,50.1,28.2,34.1,9.3,9.5,59.6,56.8,27.2,35.3,63.793,76.752,79.852,1.297,11.849,67.6,72.2,0.931,1.084,11.895
2015,Tennessee St.,89.731,108.145,0.105,3.0,29.0,43.9,50.4,40.4,42.0,22.1,18.3,26.5,32.8,64.0,40.0,51.5,34.8,32.7,11.1,10.5,48.4,60.4,32.2,42.6,63.395,75.979,79.169,1.183,0.2,62.1,68.4,0.873,1.069,15.422
