Year,Team,Conf_x,AdjEM,AdjO,AdjD,AdjT,SOSEM,SOSO,SOSD,BPI(O),BPI(D),Conf_y,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Adj OE,Adj DE,Barthag,Wins,Games,eFG,eFG D.,FT Rate,FT Rate D,TOV%,TOV% D,O Reb%,Op OReb%,Raw T,2P %,2P % D.,3P %,3P % D.,Blk %,Blked %,Ast %,Op Ast %,3P Rate,3P Rate D,Adj. T,Avg Hgt.,Eff. Hgt.,Exp.,Talent,FT%,Op. FT%,PPP Off.,PPP Def.,Elite SOS,PASE
2018,Kansas,B12,+23.49,120.9,97.4,68.8,+12.41,111.7,99.3,11.2,5.2,Big 12,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,122.491,96.702,0.938,31.0,39.0,57.5,49.1,27.0,24.6,16.6,18.2,29.4,31.2,70.2,55.6,48.6,40.1,33.3,10.9,9.9,55.7,48.5,41.2,39.1,68.692,77.704,80.921,1.783,80.44,70.9,71.3,1.156,1.021,36.5,0.0037112010796221
2018,Gonzaga,WCC,+23.03,118.1,95.1,69.4,+1.57,106.4,104.8,9.4,5.9,WCC,32.0,5.0,83.5,67.7,15.84,2.6,12.4,6.04,18.44,117.589,95.225,0.919,32.0,37.0,57.0,47.1,32.1,29.1,16.1,17.4,33.0,23.1,69.6,58.2,44.1,36.8,35.0,9.6,7.4,50.1,46.2,39.4,35.7,69.352,78.446,81.272,1.51,73.63,70.8,71.6,1.183,0.959,20.748,0.262051282051282
2018,Texas Tech,B12,+22.59,113.3,90.8,66.7,+10.31,110.7,100.4,5.8,9.3,Big 12,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,113.078,91.813,0.916,27.0,37.0,52.0,46.4,39.3,38.0,17.8,21.7,32.9,28.7,68.2,51.1,45.1,35.9,32.3,12.2,10.0,51.9,45.3,33.5,38.4,66.347,77.621,79.516,1.786,36.705,70.4,70.3,1.086,0.944,34.399,0.0668498168498169
2018,West Virginia,B12,+22.44,119.4,96.9,69.2,+10.59,109.9,99.3,9.4,6.4,Big 12,26.0,11.0,80.1,69.6,10.51,9.38,12.47,7.42,19.89,121.16,96.164,0.934,26.0,37.0,50.4,49.9,31.3,44.1,16.5,23.3,37.0,30.1,70.7,48.8,45.4,35.3,38.0,15.9,10.1,54.3,55.3,38.4,38.6,69.965,77.304,80.45,1.669,38.54,76.6,71.2,1.13,0.982,33.74,0.1542022792022792
2018,Tennessee,SEC,+22.27,114.6,92.4,66.0,+11.01,111.2,100.2,6.0,8.3,SEC,26.0,9.0,73.8,65.7,8.09,10.12,5.78,12.42,18.2,114.545,92.429,0.922,26.0,35.0,50.8,46.7,35.5,37.6,17.9,20.4,33.4,31.1,67.0,47.3,46.1,38.0,31.8,12.8,8.7,62.1,48.9,35.7,36.5,65.914,76.811,79.896,1.393,47.881,75.7,71.0,1.094,0.974,32.479,-0.2393162393162392
2018,Clemson,ACC,+21.65,114.2,92.6,66.1,+10.22,110.6,100.4,6.0,7.9,ACC,25.0,10.0,73.8,65.9,7.91,9.25,4.91,12.25,17.16,112.885,93.446,0.898,25.0,35.0,52.9,47.2,33.5,27.2,17.4,17.4,27.2,26.3,67.5,51.6,43.9,36.6,35.2,13.3,10.6,51.5,48.5,39.9,37.4,66.015,77.357,80.314,2.022,54.866,75.5,70.1,1.086,0.97,32.504,-0.3767258382642998
2018,Xavier,BE,+21.51,120.1,98.6,70.5,+9.35,109.9,100.6,10.5,4.2,Big East,29.0,6.0,84.4,74.7,9.63,9.43,15.18,3.88,19.06,121.329,97.661,0.924,29.0,35.0,55.9,49.9,41.0,25.6,17.2,15.7,30.2,23.1,72.3,55.9,49.8,37.2,33.4,8.4,9.6,57.3,52.1,35.8,41.1,70.463,78.483,80.776,1.844,76.28,77.9,76.0,1.155,1.023,31.342,0.1674063116370809
2018,Ohio St.,B10,+21.16,116.0,94.9,67.0,+8.75,109.8,101.1,7.3,6.6,Big Ten,25.0,9.0,76.2,67.6,8.65,9.02,7.67,10.0,17.67,116.29,94.628,0.915,25.0,34.0,54.1,48.7,31.1,29.5,17.1,17.9,30.2,25.2,67.9,54.7,46.1,35.3,35.1,11.3,6.9,52.5,49.9,34.2,39.9,66.952,76.726,79.628,1.815,59.776,73.1,70.2,1.111,0.985,30.682,-0.1308275058275058
2018,Kentucky,SEC,+20.44,115.8,95.4,68.8,+10.91,110.8,99.8,7.0,5.9,SEC,26.0,11.0,76.8,70.2,6.51,10.73,9.26,7.98,17.24,116.151,95.997,0.899,26.0,37.0,51.8,46.8,44.0,32.3,18.6,16.8,35.7,31.0,69.7,51.2,48.0,35.7,30.1,13.7,8.5,48.9,52.2,25.8,42.6,68.785,78.862,81.523,0.189,95.962,69.8,69.2,1.098,1.004,32.126,0.4374514374514373
2018,Houston,Amer,+20.24,114.6,94.4,68.4,+3.90,106.6,102.7,6.8,6.6,American,27.0,8.0,76.7,64.9,11.83,4.16,7.34,8.65,15.99,115.212,94.334,0.909,27.0,35.0,53.3,45.5,32.6,41.6,17.5,19.1,33.8,25.8,68.4,50.5,43.8,38.7,32.3,9.0,7.1,53.0,51.9,37.2,37.9,68.247,75.56,78.497,2.125,24.411,71.8,70.3,1.122,0.949,22.668,-0.2673076923076923
2018,Penn St.,B10,+19.18,114.3,95.1,67.3,+7.60,109.7,102.1,5.5,7.2,Big Ten,26.0,13.0,74.7,66.7,8.05,7.79,6.18,9.67,15.85,115.289,93.933,0.913,26.0,39.0,52.6,48.3,31.5,32.1,17.3,19.5,31.7,28.2,67.9,49.8,46.7,38.7,34.2,13.3,9.3,51.2,49.6,33.1,33.6,67.513,77.45,80.565,1.513,66.417,70.2,70.6,1.094,0.976,29.409,0.1102564102564102
2018,Butler,BE,+19.05,116.2,97.2,67.6,+11.21,112.0,100.8,7.0,5.4,Big East,21.0,14.0,78.9,72.6,6.37,10.55,9.68,7.24,16.92,116.425,95.667,0.905,21.0,35.0,54.0,51.9,26.1,35.3,15.7,19.5,27.6,24.6,69.5,54.3,49.5,35.7,37.3,8.2,8.9,47.9,50.3,37.4,37.6,67.859,76.655,79.774,1.614,52.743,77.6,74.3,1.112,1.022,36.178,0.6394230769230769
2018,Wichita St.,Amer,+19.03,121.0,101.9,68.6,+5.13,107.3,102.2,10.4,3.8,American,25.0,8.0,82.8,71.6,11.12,5.46,12.81,3.77,16.58,121.265,103.032,0.867,25.0,33.0,55.1,49.4,34.8,33.2,16.5,16.3,35.4,22.6,70.0,53.8,46.0,38.1,36.3,11.1,9.1,63.7,44.0,39.2,40.4,68.849,77.803,80.401,2.303,38.199,73.9,72.6,1.174,1.016,23.915,0.0751748251748251
2018,Florida,SEC,+18.96,114.5,95.5,67.1,+10.74,110.2,99.5,6.5,5.6,SEC,21.0,13.0,75.8,69.2,6.59,10.08,8.15,8.52,16.66,115.587,94.245,0.913,21.0,34.0,50.8,48.7,32.6,32.4,14.3,20.0,28.7,30.5,68.3,47.6,46.6,37.0,35.2,12.6,8.5,49.7,47.2,40.4,33.4,67.272,76.89,80.092,1.885,69.428,71.9,73.1,1.097,1.001,32.323,0.5085470085470086
2018,Auburn,SEC,+18.69,115.4,96.7,72.6,+7.52,108.8,101.3,7.1,5.1,SEC,26.0,8.0,81.9,73.2,8.68,7.29,12.84,3.13,15.97,114.298,97.251,0.865,26.0,34.0,50.8,49.7,39.8,38.1,16.4,20.7,32.1,28.0,73.4,48.7,47.7,35.7,35.1,15.2,9.3,53.2,52.4,43.2,39.6,72.594,75.841,79.021,1.241,58.941,77.4,72.2,1.115,0.997,26.29,0.3573717948717949
2018,TCU,B12,+18.47,119.7,101.2,68.6,+9.67,110.7,101.0,9.6,2.7,Big 12,21.0,12.0,82.1,75.4,6.7,9.68,13.36,3.02,16.38,119.771,100.791,0.879,21.0,33.0,56.5,52.3,34.1,30.5,17.8,17.4,34.2,26.1,70.0,55.1,50.1,39.4,37.6,9.4,10.9,62.8,57.2,35.2,35.6,68.751,78.077,81.049,2.036,29.047,70.6,73.1,1.152,1.058,31.589,-0.4807692307692308
2018,Nevada,MWC,+18.39,120.2,101.8,69.4,+5.13,107.0,101.8,9.4,1.7,Mountain West,29.0,8.0,82.6,73.1,9.51,4.93,12.64,1.8,14.44,119.116,103.02,0.842,29.0,37.0,54.8,49.4,36.3,30.1,13.5,18.0,26.7,29.3,70.3,52.1,50.7,39.2,31.7,10.9,7.9,57.0,49.3,40.4,38.6,69.5,78.302,79.07,2.161,57.081,74.3,70.9,1.158,1.024,21.886,0.0847578347578347
2018,Seton Hall,BE,+18.04,116.9,98.8,69.5,+10.12,110.5,100.4,7.7,4.0,Big East,22.0,12.0,79.4,73.9,5.56,10.11,10.68,4.99,15.67,118.199,98.55,0.89,22.0,34.0,52.9,50.3,35.2,29.8,17.8,17.7,34.3,28.4,71.0,52.0,50.0,36.5,33.8,9.1,8.0,54.4,48.9,33.1,37.7,69.467,78.034,80.957,2.043,61.137,69.8,72.4,1.111,1.033,33.587,0.13003663003663
2018,Florida St.,ACC,+17.77,114.3,96.5,71.2,+9.27,109.6,100.3,6.2,5.3,ACC,23.0,12.0,80.2,72.9,7.29,8.5,12.0,3.78,15.78,113.429,96.685,0.863,23.0,35.0,53.2,48.4,37.0,32.4,17.8,19.4,32.3,29.8,72.1,53.6,45.4,35.0,35.5,14.0,7.7,52.6,48.7,36.8,37.7,71.337,78.496,81.2,1.607,59.86,69.1,71.4,1.097,0.997,32.434,0.1062271062271062
2018,Arizona,P12,+17.70,118.0,100.4,67.1,+5.96,108.5,102.5,9.4,2.5,Pac-12,27.0,8.0,80.5,71.7,8.83,6.84,10.25,5.42,15.67,117.195,100.731,0.851,27.0,35.0,56.3,49.9,36.9,31.2,17.5,16.7,33.2,25.1,68.7,56.7,47.7,36.9,35.8,12.0,6.8,52.6,49.8,32.0,35.6,67.092,78.636,83.38,1.51,82.727,76.1,73.4,1.156,1.029,22.661,-0.2774725274725275
2018,Texas A&M,SEC,+16.96,111.3,94.4,69.5,+11.69,111.8,100.1,4.1,6.7,SEC,22.0,13.0,75.2,70.5,4.69,10.62,6.36,8.95,15.3,111.531,95.052,0.863,22.0,35.0,51.4,46.9,32.0,27.6,19.2,15.3,33.9,27.3,70.8,52.5,45.7,32.9,32.6,15.2,9.5,55.1,57.4,33.0,37.6,69.035,78.789,81.914,1.551,82.201,66.1,68.8,1.062,0.996,34.859,-0.0134032634032633
2018,Creighton,BE,+16.91,115.5,98.6,70.8,+9.40,110.8,101.4,8.1,4.1,Big East,21.0,12.0,83.5,74.1,9.45,8.1,12.82,3.53,16.35,116.561,97.734,0.883,20.0,32.0,57.4,50.1,26.5,24.8,15.6,15.8,22.5,24.6,72.8,58.7,50.0,37.2,33.6,6.2,8.8,58.2,50.8,44.9,37.4,71.041,77.285,80.214,1.695,48.746,75.0,72.0,1.135,1.022,33.028,-0.147079772079772
2018,Loyola Chicago,MVC,+16.39,111.4,95.0,65.5,+2.48,104.8,102.3,4.6,5.0,MVC,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,110.788,95.729,0.843,31.0,37.0,57.7,47.4,32.2,25.2,19.1,19.4,22.1,25.9,65.6,56.6,47.1,39.8,32.0,6.5,9.4,59.3,49.7,35.4,36.9,65.199,76.466,78.499,1.803,16.801,72.6,70.4,1.081,0.95,19.304,1.1426282051282053
2018,Saint Mary's,WCC,+16.13,119.4,103.2,63.5,-2.12,103.8,105.9,10.0,1.6,WCC,30.0,6.0,77.0,64.5,12.53,0.33,5.46,7.4,12.86,119.123,102.761,0.845,30.0,36.0,58.7,49.2,30.4,24.8,15.4,15.1,28.9,22.8,63.6,57.1,49.5,41.0,32.3,6.8,8.3,54.9,48.0,35.1,31.0,63.415,77.533,81.152,2.223,29.107,76.9,71.7,1.199,1.004,12.931,-0.2184829059829059
2018,Virginia Tech,ACC,+16.03,115.3,99.3,68.7,+7.91,109.2,101.3,8.0,3.2,ACC,21.0,12.0,79.8,72.2,7.64,6.71,10.46,3.89,14.35,115.504,98.936,0.856,21.0,33.0,57.7,50.4,36.5,29.4,17.0,18.6,23.9,29.4,69.9,57.3,49.2,38.8,34.7,6.6,11.1,58.2,54.5,39.9,42.8,69.019,76.79,78.86,1.785,75.538,70.9,69.7,1.13,1.022,29.986,-0.358974358974359
2018,Baylor,B12,+16.02,111.5,95.5,66.7,+10.02,110.9,100.9,5.0,5.4,Big 12,19.0,15.0,75.6,69.7,5.94,9.17,4.84,9.75,14.6,110.858,95.874,0.842,18.0,33.0,51.8,47.7,32.2,30.2,19.8,17.2,35.5,29.7,68.3,51.3,46.2,35.4,33.4,12.1,10.3,53.6,59.4,29.8,38.5,66.336,77.901,82.007,2.058,41.003,73.4,71.9,1.083,1.004,34.747,-0.2539447731755423
2018,Notre Dame,ACC,+15.79,114.9,99.1,65.4,+8.65,109.8,101.2,6.9,3.6,ACC,21.0,15.0,74.9,68.6,6.31,7.92,5.61,8.02,13.64,114.465,99.726,0.83,20.0,35.0,51.1,49.3,31.0,22.6,14.7,16.4,31.1,28.8,66.5,49.6,47.0,35.6,35.4,9.5,10.5,55.1,55.4,39.3,37.4,65.465,77.598,80.307,1.995,62.798,76.1,71.0,1.112,1.027,30.964,-0.066464237516869
2018,Texas,B12,+15.43,109.5,94.1,65.2,+11.77,111.4,99.6,3.2,6.8,Big 12,19.0,15.0,72.1,68.8,3.29,10.67,3.68,10.28,13.96,109.638,94.089,0.853,19.0,34.0,50.0,48.3,33.0,26.2,17.0,18.0,29.4,29.1,67.0,51.2,47.5,32.0,33.2,12.7,8.0,44.6,48.8,38.1,35.2,65.407,77.743,81.515,0.957,74.625,66.5,71.2,1.039,0.991,36.502,-0.04508547008547
2018,Miami FL,ACC,+15.43,112.9,97.4,67.0,+8.08,109.1,101.0,4.9,5.7,ACC,22.0,10.0,73.8,67.9,5.88,6.96,4.56,8.27,12.83,113.536,96.83,0.862,22.0,32.0,53.1,49.0,29.1,28.1,16.8,18.8,29.1,28.2,67.9,52.2,48.8,36.4,32.8,11.0,9.0,48.5,53.3,36.0,35.6,66.992,77.114,81.181,1.249,81.652,66.2,71.2,1.079,0.993,28.787,0.1398601398601399
2018,Louisville,ACC,+15.41,112.2,96.8,69.7,+8.90,109.6,100.7,4.9,5.7,ACC,22.0,14.0,75.6,70.4,5.22,9.07,7.92,6.37,14.3,112.194,96.715,0.846,22.0,36.0,51.8,47.0,31.9,29.3,16.7,18.9,28.6,31.4,69.8,49.7,45.8,37.1,32.9,15.0,8.3,50.5,44.2,35.2,34.3,69.449,78.31,81.925,1.664,81.838,73.6,70.6,1.069,0.995,31.428,0.3663708086785009
2018,Maryland,B10,+15.03,114.1,99.1,66.3,+8.18,108.8,100.6,5.7,4.5,Big Ten,19.0,13.0,73.1,66.9,6.19,7.94,5.37,8.41,13.78,114.168,98.113,0.851,18.0,31.0,54.3,47.5,37.9,24.0,20.4,16.3,31.4,28.2,66.5,53.9,45.6,36.8,33.8,11.5,10.7,55.3,51.8,36.0,38.2,66.333,77.829,81.2,1.208,77.161,76.0,73.8,1.092,1.004,31.143,0.1622073578595318
2018,Missouri,SEC,+14.83,111.9,97.0,65.7,+9.55,109.8,100.2,4.4,4.8,SEC,20.0,13.0,72.7,68.1,4.64,9.19,4.1,9.71,13.81,111.417,96.38,0.841,19.0,32.0,54.1,46.7,38.3,30.3,20.8,16.0,30.3,27.9,67.3,50.3,45.4,39.0,32.7,11.0,12.4,56.0,47.7,45.6,36.2,65.581,77.943,81.238,1.805,45.402,74.3,72.1,1.074,1.006,30.08,-0.3123543123543122
2018,Team,Conf,AdjEM,AdjO,AdjD,AdjT,AdjEM,OppO,OppD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Syracuse,ACC,+14.82,107.0,92.2,62.9,+9.81,111.3,101.5,1.2,8.3,ACC,23.0,14.0,66.6,63.8,2.86,10.02,-2.38,15.26,12.89,106.303,92.404,0.834,23.0,37.0,46.9,46.2,40.5,31.4,19.1,19.5,34.7,30.4,64.1,46.6,45.1,31.7,31.8,17.4,8.7,47.5,73.8,32.9,44.5,62.762,80.1,82.622,0.961,81.271,73.5,73.1,1.025,0.981,31.67,0.3839522546419098
2018,Kansas St.,B12,+14.77,110.1,95.3,65.6,+9.39,111.0,101.6,3.5,5.7,Big 12,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,109.823,94.022,0.856,25.0,37.0,52.6,49.1,33.8,36.8,17.2,21.6,25.9,31.9,66.5,53.4,48.9,34.1,33.0,9.3,7.1,54.4,54.5,36.8,39.9,65.246,77.082,80.352,1.344,47.73,73.4,73.2,1.065,1.004,32.117,0.016025641025641
2018,Davidson,A10,+14.70,117.0,102.3,64.5,+2.11,105.6,103.5,8.9,1.7,A-10,21.0,12.0,76.3,67.9,8.45,2.57,5.42,5.61,11.02,117.322,102.723,0.822,21.0,33.0,57.4,51.2,24.6,29.6,14.5,16.2,22.6,23.4,65.2,56.5,50.3,38.9,35.0,6.1,8.6,61.3,52.0,48.4,41.7,64.327,78.13,80.757,1.744,20.885,79.8,68.5,1.157,1.029,19.145,-0.0396270396270396
2018,Arkansas,SEC,+14.69,116.3,101.7,69.7,+9.90,110.5,100.6,7.6,2.4,SEC,23.0,12.0,80.5,75.6,4.91,9.85,11.86,2.91,14.76,117.001,100.817,0.847,23.0,35.0,53.8,50.4,37.4,40.8,15.1,19.4,28.8,31.7,71.3,51.2,48.2,39.5,35.7,13.8,8.7,49.9,54.7,32.1,41.6,69.841,77.141,80.622,2.109,39.343,68.1,72.7,1.119,1.05,31.29,0.3525641025641026
2018,Middle Tennessee,CUSA,+14.68,111.3,96.6,66.5,+3.58,107.5,103.9,4.3,5.4,CUSA,25.0,8.0,75.1,66.3,8.82,2.83,2.37,7.93,10.29,110.618,97.19,0.816,24.0,32.0,53.1,49.2,30.1,40.8,18.6,19.1,30.7,22.3,67.7,51.9,50.4,37.1,31.5,7.0,7.1,52.1,52.2,33.6,37.6,66.545,76.384,80.091,2.295,16.332,74.4,71.8,1.089,0.979,18.955,0.3128205128205129
2018,North Carolina St.,ACC,+14.52,116.3,101.8,71.4,+7.71,108.6,100.9,7.0,2.2,ACC,21.0,12.0,81.3,75.1,6.21,6.7,12.67,0.24,12.91,116.027,101.734,0.819,21.0,33.0,53.4,51.6,34.2,33.7,16.8,20.4,33.4,32.0,72.1,52.1,53.6,37.2,31.6,9.2,9.7,55.0,50.3,34.4,32.2,71.573,76.427,80.511,1.734,43.838,69.6,70.3,1.124,1.038,29.001,0.1983408748114631
2018,Western Kentucky,CUSA,+14.45,114.5,100.1,68.8,+3.72,106.9,103.2,5.8,3.0,CUSA,27.0,11.0,78.4,70.4,8.03,3.64,7.12,3.96,11.08,114.242,101.105,0.803,26.0,37.0,54.2,49.4,40.0,23.9,16.6,17.9,29.0,29.3,69.7,54.6,46.8,35.4,36.0,9.7,7.8,47.7,52.8,27.0,36.6,68.342,76.751,79.58,1.787,42.517,71.5,72.6,1.119,1.013,21.156,0.2911324786324786
2018,Oklahoma,B12,+14.16,114.6,100.5,75.5,+11.68,111.3,99.6,6.8,2.7,Big 12,18.0,14.0,84.9,81.7,3.25,10.56,17.15,-3.34,13.81,114.878,99.789,0.835,18.0,32.0,53.5,51.0,33.2,25.6,17.3,16.8,28.4,30.0,76.5,53.3,49.1,35.9,36.2,11.0,11.4,50.1,48.5,40.5,37.2,75.528,77.895,81.034,1.253,70.869,74.6,70.4,1.098,1.056,35.043,-0.246565934065934
2018,Arizona St.,P12,+14.13,116.7,102.6,71.3,+5.48,107.4,101.9,7.3,2.0,Pac-12,20.0,12.0,82.7,74.8,7.81,6.55,13.8,0.56,14.37,116.117,102.458,0.808,20.0,32.0,53.8,50.6,41.3,32.7,14.7,20.4,28.0,30.6,72.2,53.2,50.2,36.4,34.2,9.9,9.8,51.6,57.0,41.3,39.9,71.512,76.215,80.009,1.795,53.908,73.3,71.8,1.136,1.028,23.265,0.2417582417582418
2018,San Diego St.,MWC,+14.09,110.5,96.4,68.8,+3.46,107.2,103.8,3.6,5.1,Mountain West,22.0,11.0,77.1,67.9,9.24,3.91,4.84,7.39,12.23,110.454,95.149,0.848,21.0,32.0,51.7,48.6,35.1,29.6,17.0,19.0,31.6,25.0,70.4,52.0,47.8,34.1,33.2,9.2,8.8,54.5,54.8,35.9,39.9,68.815,78.323,82.17,1.608,61.723,71.5,72.7,1.09,0.972,20.174,-0.117094017094017
2018,USC,P12,+14.06,114.5,100.5,67.7,+5.12,108.2,103.1,6.3,2.6,Pac-12,24.0,12.0,77.7,71.2,6.53,6.29,7.62,5.2,12.81,114.257,98.912,0.84,24.0,36.0,53.8,51.0,29.9,26.6,15.3,19.2,30.0,28.8,68.7,52.4,49.8,37.6,35.2,11.2,7.6,55.7,53.0,36.2,39.3,67.771,78.15,82.137,1.866,84.282,70.6,70.4,1.115,1.021,21.57,-0.0934065934065934
2018,Rhode Island,A10,+13.93,111.1,97.2,68.4,+3.49,107.6,104.1,4.7,5.9,A-10,26.0,8.0,76.0,68.8,7.21,4.61,4.97,6.84,11.81,109.971,97.632,0.797,26.0,34.0,51.1,50.4,30.1,40.6,15.3,22.6,31.0,28.2,69.1,50.4,50.6,35.2,33.2,9.5,7.4,54.5,49.0,32.0,30.7,68.411,75.66,78.342,2.171,56.579,69.7,73.4,1.091,0.987,21.314,0.4826007326007325
2018,Marquette,BE,+13.68,119.2,105.6,69.5,+9.99,110.9,100.9,9.2,-0.2,Big East,21.0,14.0,81.3,78.5,2.8,9.7,12.51,-0.01,12.5,120.51,104.119,0.843,21.0,35.0,56.8,53.8,28.8,38.9,17.3,18.1,27.6,29.6,70.4,52.2,53.8,41.7,35.9,9.6,8.0,55.7,54.5,44.4,33.8,69.188,76.556,80.845,1.223,61.186,80.5,74.7,1.144,1.104,33.158,-0.2941970310391362
2018,Mississippi St.,SEC,+13.61,110.5,96.9,67.3,+7.03,108.5,101.5,3.0,5.0,SEC,25.0,12.0,73.4,67.8,5.65,6.82,3.79,7.92,11.71,111.472,96.981,0.832,24.0,36.0,52.2,48.3,31.7,29.7,19.1,19.5,32.1,30.7,68.2,55.2,47.2,31.5,33.3,14.6,8.7,49.5,49.7,37.2,38.2,67.357,77.283,81.106,1.074,72.737,68.7,69.1,1.061,0.99,28.198,-0.1707459207459207
2018,Nebraska,B10,+13.54,110.6,97.1,67.4,+7.14,108.4,101.3,3.2,4.4,Big Ten,22.0,11.0,72.3,68.6,3.67,7.33,3.69,7.3,10.99,110.657,96.441,0.829,22.0,33.0,49.1,47.0,37.6,26.5,16.0,18.3,30.1,34.0,68.2,47.6,46.5,34.6,32.2,12.8,9.6,54.4,48.0,35.2,29.5,67.522,77.443,80.671,1.986,67.39,71.8,67.2,1.057,1.003,29.352,-0.8253205128205128
2018,UCLA,P12,+13.52,115.0,101.4,70.3,+6.42,108.1,101.7,6.9,1.3,Pac-12,21.0,12.0,81.2,76.0,5.21,6.86,11.87,0.2,12.07,114.222,101.572,0.794,21.0,33.0,53.7,49.1,35.5,29.7,16.6,14.5,28.5,26.9,71.4,51.4,47.3,38.1,34.6,10.3,6.7,53.4,50.6,40.4,39.4,70.271,78.806,83.033,1.437,78.711,72.0,70.1,1.112,1.04,25.293,0.4386446886446886
2018,Alabama,SEC,+13.41,108.7,95.2,68.7,+11.17,110.9,99.7,2.7,6.0,SEC,20.0,16.0,72.3,70.6,1.69,10.64,4.15,8.19,12.34,108.188,95.732,0.803,20.0,36.0,51.9,47.8,41.9,36.5,20.3,18.7,29.4,30.9,70.1,53.5,46.9,32.6,32.8,14.7,10.5,50.3,48.7,35.6,37.9,68.678,78.097,80.946,0.744,73.914,67.0,68.5,1.032,1.007,31.945,-0.1173076923076923
2018,Utah,P12,+12.99,111.8,98.9,65.6,+6.31,109.1,102.7,4.1,3.1,Pac-12,23.0,12.0,73.5,68.5,5.0,6.39,2.78,8.62,11.39,111.654,98.224,0.814,23.0,35.0,54.5,48.3,34.4,28.8,17.5,17.5,24.1,28.6,67.2,53.6,47.0,37.0,33.6,9.1,10.2,60.7,47.5,45.7,38.5,65.874,76.967,81.893,2.165,22.707,75.9,71.6,1.086,1.012,24.21,0.1734775641025641
2018,Oklahoma St.,B12,+12.93,111.6,98.6,68.9,+9.22,110.6,101.4,3.7,4.2,Big 12,21.0,15.0,76.6,73.3,3.33,9.12,6.55,5.9,12.45,113.031,97.123,0.851,21.0,36.0,49.8,50.0,32.2,35.6,18.1,20.3,34.2,31.1,70.8,48.3,47.5,34.8,36.7,10.4,7.6,53.4,50.9,38.3,34.4,68.735,77.765,80.373,1.938,46.333,75.7,72.6,1.074,1.027,31.576,-0.019551282051282
2018,New Mexico St.,WAC,+12.92,107.9,95.0,68.5,-1.40,104.0,105.4,1.7,5.3,WAC,28.0,6.0,75.6,64.2,11.44,-1.1,1.87,7.19,9.06,107.154,95.432,0.791,25.0,31.0,51.6,46.0,29.1,33.0,17.4,19.0,33.8,22.5,69.9,52.0,45.7,34.0,31.1,8.2,6.6,49.3,40.7,36.5,36.7,68.206,75.443,78.884,2.012,16.867,64.3,72.2,1.074,0.93,15.67,-0.189102564102564
2018,Boise St.,MWC,+12.90,109.9,97.0,68.8,+2.23,106.6,104.3,3.1,5.0,Mountain West,23.0,9.0,78.2,69.1,9.13,3.05,5.21,6.0,11.21,109.473,96.625,0.808,22.0,31.0,53.8,48.8,31.0,29.5,18.9,16.4,29.3,18.4,70.4,52.0,48.4,37.5,33.0,5.8,9.0,48.1,52.0,42.1,37.0,68.841,77.952,81.346,1.994,22.473,73.7,73.3,1.081,0.967,18.151,-0.358058608058608
2018,Murray St.,OVC,+12.19,112.9,100.7,67.2,-3.56,102.9,106.4,5.6,2.0,OVC,26.0,6.0,78.6,66.2,12.44,-3.53,2.89,3.99,6.87,111.009,101.121,0.745,24.0,30.0,55.0,47.2,37.3,30.5,17.6,18.0,32.9,27.6,67.6,54.4,47.6,37.2,30.9,8.4,9.9,53.4,42.2,39.9,35.0,66.634,76.282,79.963,1.887,0.2,73.1,72.1,1.14,0.986,12.067,-0.0340544871794871
2018,Providence,BE,+12.17,108.9,96.7,67.1,+10.58,111.6,101.1,2.5,5.1,Big East,21.0,14.0,73.6,72.7,0.89,10.23,3.47,7.65,11.12,108.774,96.314,0.802,21.0,35.0,49.6,50.3,38.6,31.8,17.4,19.0,28.9,29.0,69.5,49.5,51.5,33.2,32.2,9.8,9.4,53.9,48.6,32.9,36.3,67.063,77.674,80.31,1.894,60.949,70.4,73.1,1.041,1.029,34.741,-0.0093688362919131
2018,Old Dominion,CUSA,+12.14,108.8,96.6,64.5,-1.27,104.4,105.6,2.0,6.0,CUSA,25.0,7.0,73.3,62.8,10.53,-1.27,-0.99,10.25,9.27,107.666,96.063,0.788,25.0,32.0,50.7,47.7,33.0,30.3,15.5,21.6,32.3,26.2,66.6,49.3,45.6,35.7,33.8,13.6,7.2,57.2,59.0,33.8,41.1,64.764,77.467,79.73,1.959,26.596,69.2,67.6,1.093,0.936,12.468,-0.0967948717948717
2018,Georgia,SEC,+11.64,107.5,95.9,64.4,+10.09,111.0,100.9,0.7,5.9,SEC,18.0,15.0,68.1,66.7,1.36,8.87,-0.7,10.93,10.24,107.843,95.587,0.8,18.0,33.0,47.5,45.6,40.1,27.7,19.2,14.5,34.8,28.9,65.4,47.4,43.1,31.8,33.2,12.7,8.6,52.4,44.6,34.6,37.6,64.406,78.225,80.645,1.71,64.074,69.9,72.9,1.027,1.006,31.857,-0.506993006993007
